Year,Jurisdiction,Category,Stream,Fate,Tonnes
2010,NSW,Metals,Total,Disposal,158592.0
2010,NSW,Metals,Total,Recycling,2029852.0
2010,NSW,Organics,C&D,Disposal,363364.0
2010,NSW,Organics,C&D,Energy recovery,56096.0
2010,NSW,Organics,C&D,Recycling,121000.0
2010,NSW,Organics,C&I,Disposal,1649120.0
2010,NSW,Organics,C&I,Energy recovery,363496.0
2010,NSW,Organics,C&I,Recycling,851500.0
2010,NSW,Organics,MSW,Disposal,2450451.0
2010,NSW,Organics,MSW,Energy recovery,550735.0
2010,NSW,Organics,MSW,Recycling,685000.0
2010,NSW,Organics,Total,Disposal,4462938.0
2010,NSW,Organics,Total,Energy recovery,970328.0
2010,NSW,Organics,Total,Recycling,1657500.0
2010,NSW,Paper & cardboard,C&D,Disposal,10206.0
2010,NSW,Paper & cardboard,C&D,Energy recovery,3091.0
2010,NSW,Paper & cardboard,C&D,Recycling,0.0
2010,NSW,Paper & cardboard,C&I,Disposal,178920.0
2010,NSW,Paper & cardboard,C&I,Energy recovery,54190.0
2010,NSW,Paper & cardboard,C&I,Recycling,447821.0
2010,NSW,Paper & cardboard,MSW,Disposal,41647.0
2010,NSW,Paper & cardboard,MSW,Energy recovery,12614.0
2010,NSW,Paper & cardboard,MSW,Recycling,393140.0
2010,NSW,Paper & cardboard,Total,Disposal,230773.0
2010,NSW,Paper & cardboard,Total,Energy recovery,69895.0
2010,NSW,Paper & cardboard,Total,Recycling,840961.0
2010,NSW,Plastics,C&D,Disposal,24781.0
2010,NSW,Plastics,C&D,Recycling,0.0
2010,NSW,Plastics,C&I,Disposal,445028.0
2010,NSW,Plastics,C&I,Recycling,28000.0
2010,NSW,Plastics,MSW,Disposal,278789.0
2010,NSW,Plastics,MSW,Recycling,44500.0
2010,NSW,Plastics,Total,Disposal,748598.0
2010,NSW,Plastics,Total,Recycling,72500.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,8828.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,2656.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,94951.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,28567.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,72500.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,90135.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,27118.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,17000.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,193914.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,58342.0
2010,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,89500.0
2010,NSW,Total,C&D,Disposal,993704.0
2010,NSW,Total,C&D,Energy recovery,33796.0
2010,NSW,Total,C&D,Recycling,5154005.0
2010,NSW,Total,C&I,Disposal,1933994.0
2010,NSW,Total,C&I,Energy recovery,264506.0
2010,NSW,Total,C&I,Recycling,3070366.0
2010,NSW,Total,MSW,Disposal,1883401.0
2010,NSW,Total,MSW,Energy recovery,315099.0
2010,NSW,Total,MSW,Recycling,1995443.0
2010,NSW,Total,Total,Disposal,4811099.0
2010,NSW,Total,Total,Energy recovery,613401.0
2010,NSW,Total,Total,Recycling,10219814.0
2010,NSW,Unclassified materials,C&D,Disposal,0.0
2010,NSW,Unclassified materials,C&D,Energy recovery,0.0
2010,NSW,Unclassified materials,C&D,Recycling,1544000.0
2010,NSW,Unclassified materials,C&I,Disposal,0.0
2010,NSW,Unclassified materials,C&I,Energy recovery,0.0
2010,NSW,Unclassified materials,C&I,Recycling,19000.0
2010,NSW,Unclassified materials,MSW,Disposal,0.0
2010,NSW,Unclassified materials,MSW,Energy recovery,0.0
2010,NSW,Unclassified materials,MSW,Recycling,283000.0
2010,NSW,Unclassified materials,Total,Disposal,0.0
2010,NSW,Unclassified materials,Total,Energy recovery,0.0
2010,NSW,Unclassified materials,Total,Recycling,1846000.0
2010,NT,Biosolids,C&I,Disposal,3697.6451374847366
2010,NT,Biosolids,C&I,Recycling,29211.396586129413
2010,NT,Biosolids,Total,Disposal,3697.6451374847366
2010,NT,Biosolids,Total,Recycling,29211.396586129413
2010,NT,Building and demolition materials,C&D,Disposal,102240.0
2010,NT,Building and demolition materials,C&D,Recycling,0.0
2010,NT,Building and demolition materials,C&I,Disposal,5349.0
2010,NT,Building and demolition materials,C&I,Recycling,0.0
2010,NT,Building and demolition materials,MSW,Disposal,4725.0
2010,NT,Building and demolition materials,MSW,Recycling,0.0
2010,NT,Building and demolition materials,Total,Disposal,112314.0
2010,NT,Building and demolition materials,Total,Recycling,0.0
2010,NT,Glass,C&D,Disposal,400.0
2010,NT,Glass,C&D,Recycling,0.0
2010,NT,Glass,C&I,Disposal,896.0
2010,NT,Glass,C&I,Recycling,0.0
2010,NT,Glass,MSW,Disposal,6375.0
2010,NT,Glass,MSW,Recycling,5590.0
2010,NT,Glass,Total,Disposal,7671.0
2010,NT,Glass,Total,Recycling,5590.0
2010,NT,Hazardous wastes,C&D,Disposal,16707.24307307742
2010,NT,Hazardous wastes,C&D,Energy recovery,0.0
2010,NT,Hazardous wastes,C&D,Recycling,846.5108496343122
2010,NT,Hazardous wastes,C&I,Disposal,26185.70245214323
2010,NT,Hazardous wastes,C&I,Energy recovery,6171.348642420919
2010,NT,Hazardous wastes,C&I,Recycling,50150.73764343387
2010,NT,Hazardous wastes,Total,Disposal,42892.945525220646
2010,NT,Hazardous wastes,Total,Energy recovery,6171.348642420919
2010,NT,Hazardous wastes,Total,Recycling,50997.24849306818
2010,NT,Metals,C&D,Disposal,4415.0
2010,NT,Metals,C&D,Recycling,0.0
2010,NT,Metals,C&I,Disposal,998.0
2010,NT,Metals,C&I,Recycling,728.0
2010,NT,Metals,MSW,Disposal,4475.0
2010,NT,Metals,MSW,Recycling,928.0
2010,NT,Metals,Total,Disposal,9888.0
2010,NT,Metals,Total,Recycling,1656.0
2010,NT,Organics,C&D,Disposal,18110.0
2010,NT,Organics,C&D,Energy recovery,1736.0
2010,NT,Organics,C&D,Recycling,0.0
2010,NT,Organics,C&I,Disposal,26947.0
2010,NT,Organics,C&I,Energy recovery,4214.0
2010,NT,Organics,C&I,Recycling,0.0
2010,NT,Organics,MSW,Disposal,122492.0
2010,NT,Organics,MSW,Energy recovery,17676.0
2010,NT,Organics,MSW,Recycling,4160.0
2010,NT,Organics,Total,Disposal,167548.0
2010,NT,Organics,Total,Energy recovery,23626.0
2010,NT,Organics,Total,Recycling,4160.0
2010,NT,Paper & cardboard,C&D,Disposal,3101.0
2010,NT,Paper & cardboard,C&D,Energy recovery,620.0
2010,NT,Paper & cardboard,C&D,Recycling,0.0
2010,NT,Paper & cardboard,C&I,Disposal,5297.0
2010,NT,Paper & cardboard,C&I,Energy recovery,1058.0
2010,NT,Paper & cardboard,C&I,Recycling,144.0
2010,NT,Paper & cardboard,MSW,Disposal,13440.0
2010,NT,Paper & cardboard,MSW,Energy recovery,2686.0
2010,NT,Paper & cardboard,MSW,Recycling,11466.0
2010,NT,Paper & cardboard,Total,Disposal,21838.0
2010,NT,Paper & cardboard,Total,Energy recovery,4364.0
2010,NT,Paper & cardboard,Total,Recycling,11610.0
2010,NT,Plastics,C&D,Disposal,3342.0
2010,NT,Plastics,C&D,Recycling,0.0
2010,NT,Plastics,C&I,Disposal,8132.0
2010,NT,Plastics,C&I,Recycling,0.0
2010,NT,Plastics,MSW,Disposal,19157.0
2010,NT,Plastics,MSW,Recycling,806.0
2010,NT,Plastics,Total,Disposal,30631.0
2010,NT,Plastics,Total,Recycling,806.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,2678.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,397.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,2701.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,400.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,5379.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,797.0
2010,NT,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,0.0
2010,NT,Total,C&D,Disposal,122554.0
2010,NT,Total,C&D,Energy recovery,1488.0
2010,NT,Total,C&D,Recycling,0.0
2010,NT,Total,C&I,Disposal,36824.0
2010,NT,Total,C&I,Energy recovery,3562.0
2010,NT,Total,C&I,Recycling,436.0
2010,NT,Total,MSW,Disposal,112118.0
2010,NT,Total,MSW,Energy recovery,11924.0
2010,NT,Total,MSW,Recycling,13555.0
2010,NT,Total,Total,Disposal,271495.0
2010,NT,Total,Total,Energy recovery,16974.0
2010,NT,Total,Total,Recycling,13991.0
2010,NT,Unclassified materials,C&D,Disposal,0.0
2010,NT,Unclassified materials,C&D,Energy recovery,0.0
2010,NT,Unclassified materials,C&D,Recycling,0.0
2010,NT,Unclassified materials,C&I,Disposal,0.0
2010,NT,Unclassified materials,C&I,Energy recovery,0.0
2010,NT,Unclassified materials,C&I,Recycling,0.0
2010,NT,Unclassified materials,MSW,Disposal,0.0
2010,NT,Unclassified materials,MSW,Energy recovery,0.0
2010,NT,Unclassified materials,MSW,Recycling,0.0
2010,NT,Unclassified materials,Total,Disposal,0.0
2010,NT,Unclassified materials,Total,Energy recovery,0.0
2010,NT,Unclassified materials,Total,Recycling,0.0
2010,Qld,Ash,C&I,Long-term storage,11640696.089228677
2010,Qld,Ash,C&I,Recycling,1995102.5305427494
2010,Qld,Ash,Total,Long-term storage,11640696.089228677
2010,Qld,Ash,Total,Recycling,1995102.5305427494
2010,Qld,Biosolids,C&I,Disposal,29156.821952525726
2010,Qld,Biosolids,C&I,Recycling,894142.5398774558
2010,Qld,Biosolids,Total,Disposal,29156.821952525726
2010,Qld,Biosolids,Total,Recycling,894142.5398774558
2010,Qld,Building and demolition materials,C&D,Disposal,730109.0
2010,Qld,Building and demolition materials,C&D,Recycling,0.0
2010,Qld,Building and demolition materials,C&I,Disposal,152315.0
2010,Qld,Building and demolition materials,C&I,Recycling,0.0
2010,Qld,Building and demolition materials,MSW,Disposal,65731.0
2010,Qld,Building and demolition materials,MSW,Recycling,0.0
2010,Qld,Building and demolition materials,Total,Disposal,948155.0
2010,Qld,Building and demolition materials,Total,Recycling,925861.0
2010,Qld,Glass,C&D,Disposal,2858.0
2010,Qld,Glass,C&D,Recycling,0.0
2010,Qld,Glass,C&I,Disposal,25522.0
2010,Qld,Glass,C&I,Recycling,0.0
2010,Qld,Glass,MSW,Disposal,88680.0
2010,Qld,Glass,MSW,Recycling,0.0
2010,Qld,Glass,Total,Disposal,117060.0
2010,Qld,Glass,Total,Recycling,174422.0
2010,Qld,Hazardous wastes,C&D,Disposal,1066621.509671124
2010,Qld,Hazardous wastes,C&D,Energy recovery,0.0
2010,Qld,Hazardous wastes,C&D,Recycling,313.7530088759146
2010,Qld,Hazardous wastes,C&I,Disposal,1350363.3479948856
2010,Qld,Hazardous wastes,C&I,Energy recovery,93905.3475370921
2010,Qld,Hazardous wastes,C&I,Recycling,1660373.4750964376
2010,Qld,Hazardous wastes,Total,Disposal,2416984.8576660096
2010,Qld,Hazardous wastes,Total,Energy recovery,93905.3475370921
2010,Qld,Hazardous wastes,Total,Recycling,1660687.2281053136
2010,Qld,Metals,C&D,Disposal,31527.0
2010,Qld,Metals,C&D,Recycling,0.0
2010,Qld,Metals,C&I,Disposal,28413.0
2010,Qld,Metals,C&I,Recycling,0.0
2010,Qld,Metals,MSW,Disposal,62254.0
2010,Qld,Metals,MSW,Recycling,0.0
2010,Qld,Metals,Total,Disposal,122195.0
2010,Qld,Metals,Total,Recycling,725502.0
2010,Qld,Organics,C&D,Disposal,134621.0
2010,Qld,Organics,C&D,Energy recovery,7106.0
2010,Qld,Organics,C&D,Recycling,0.0
2010,Qld,Organics,C&I,Disposal,818482.0
2010,Qld,Organics,C&I,Energy recovery,166856.0
2010,Qld,Organics,C&I,Recycling,0.0
2010,Qld,Organics,MSW,Disposal,1808640.0
2010,Qld,Organics,MSW,Energy recovery,419224.0
2010,Qld,Organics,MSW,Recycling,0.0
2010,Qld,Organics,Total,Disposal,2761744.0
2010,Qld,Organics,Total,Energy recovery,593184.0
2010,Qld,Organics,Total,Recycling,1093548.0
2010,Qld,Paper & cardboard,C&D,Disposal,24034.0
2010,Qld,Paper & cardboard,C&D,Energy recovery,2540.0
2010,Qld,Paper & cardboard,C&D,Recycling,0.0
2010,Qld,Paper & cardboard,C&I,Disposal,163674.0
2010,Qld,Paper & cardboard,C&I,Energy recovery,17297.0
2010,Qld,Paper & cardboard,C&I,Recycling,0.0
2010,Qld,Paper & cardboard,MSW,Disposal,202881.0
2010,Qld,Paper & cardboard,MSW,Energy recovery,21440.0
2010,Qld,Paper & cardboard,MSW,Recycling,0.0
2010,Qld,Paper & cardboard,Total,Disposal,390589.0
2010,Qld,Paper & cardboard,Total,Energy recovery,41276.0
2010,Qld,Paper & cardboard,Total,Recycling,566869.0
2010,Qld,Plastics,C&D,Disposal,23863.0
2010,Qld,Plastics,C&D,Recycling,59.0
2010,Qld,Plastics,C&I,Disposal,231580.0
2010,Qld,Plastics,C&I,Recycling,11785.0
2010,Qld,Plastics,MSW,Disposal,266487.0
2010,Qld,Plastics,MSW,Recycling,17693.0
2010,Qld,Plastics,Total,Disposal,521930.0
2010,Qld,Plastics,Total,Recycling,29537.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,81044.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,6523.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,39925.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,3213.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,120969.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,9736.0
2010,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,16690.0
2010,Qld,Total,C&D,Disposal,879701.0
2010,Qld,Total,C&D,Energy recovery,6093.0
2010,Qld,Total,C&D,Recycling,1227939.0
2010,Qld,Total,C&I,Disposal,1091790.0
2010,Qld,Total,C&I,Energy recovery,107247.0
2010,Qld,Total,C&I,Recycling,1043654.0
2010,Qld,Total,MSW,Disposal,1630278.0
2010,Qld,Total,MSW,Energy recovery,234265.0
2010,Qld,Total,MSW,Recycling,1165279.0
2010,Qld,Total,Total,Disposal,3601770.0
2010,Qld,Total,Total,Energy recovery,347604.0
2010,Qld,Total,Total,Recycling,3436872.0
2010,Qld,Unclassified materials,C&D,Disposal,0.0
2010,Qld,Unclassified materials,C&D,Energy recovery,0.0
2010,Qld,Unclassified materials,C&D,Recycling,0.0
2010,Qld,Unclassified materials,C&I,Disposal,0.0
2010,Qld,Unclassified materials,C&I,Energy recovery,0.0
2010,Qld,Unclassified materials,C&I,Recycling,0.0
2010,Qld,Unclassified materials,MSW,Disposal,0.0
2010,Qld,Unclassified materials,MSW,Energy recovery,0.0
2010,Qld,Unclassified materials,MSW,Recycling,0.0
2010,Qld,Unclassified materials,Total,Disposal,0.0
2010,Qld,Unclassified materials,Total,Energy recovery,0.0
2010,Qld,Unclassified materials,Total,Recycling,0.0
2010,SA,Ash,C&I,Long-term storage,612893.9868885127
2010,SA,Ash,C&I,Recycling,600000.0
2010,SA,Ash,Total,Long-term storage,612893.9868885127
2010,SA,Ash,Total,Recycling,600000.0
2010,SA,Biosolids,C&I,Disposal,0.0
2010,SA,Biosolids,C&I,Recycling,420685.8969414274
2010,SA,Biosolids,Total,Disposal,0.0
2010,SA,Biosolids,Total,Recycling,420685.8969414274
2010,SA,Building and demolition materials,C&D,Disposal,71303.0
2010,SA,Building and demolition materials,C&D,Recycling,0.0
2010,SA,Building and demolition materials,C&I,Disposal,10141.0
2010,SA,Building and demolition materials,C&I,Recycling,0.0
2010,SA,Building and demolition materials,MSW,Disposal,4194.0
2010,SA,Building and demolition materials,MSW,Recycling,0.0
2010,SA,Building and demolition materials,Total,Disposal,85638.0
2010,SA,Building and demolition materials,Total,Recycling,2274200.0
2010,SA,Glass,C&D,Disposal,268.0
2010,SA,Glass,C&D,Recycling,0.0
2010,SA,Glass,C&I,Disposal,1631.0
2010,SA,Glass,C&I,Recycling,0.0
2010,SA,Glass,MSW,Disposal,10192.0
2010,SA,Glass,MSW,Recycling,0.0
2010,SA,Glass,Total,Disposal,12091.0
2010,SA,Glass,Total,Recycling,116000.0
2010,SA,Hazardous wastes,C&D,Disposal,271639.0870595137
2010,SA,Hazardous wastes,C&D,Energy recovery,0.0
2010,SA,Hazardous wastes,C&D,Recycling,200254.10414048628
2010,SA,Hazardous wastes,C&I,Disposal,568082.990928003
2010,SA,Hazardous wastes,C&I,Energy recovery,56176.285459544844
2010,SA,Hazardous wastes,C&I,Recycling,319006.52031414275
2010,SA,Hazardous wastes,Total,Disposal,839722.0779875166
2010,SA,Hazardous wastes,Total,Energy recovery,56176.285459544844
2010,SA,Hazardous wastes,Total,Recycling,519260.624454629
2010,SA,Metals,C&D,Disposal,3612.0
2010,SA,Metals,C&D,Recycling,0.0
2010,SA,Metals,C&I,Disposal,2616.0
2010,SA,Metals,C&I,Recycling,0.0
2010,SA,Metals,MSW,Disposal,9449.0
2010,SA,Metals,MSW,Recycling,0.0
2010,SA,Metals,Total,Disposal,15677.0
2010,SA,Metals,Total,Recycling,883000.0
2010,SA,Organics,C&D,Disposal,52705.0
2010,SA,Organics,C&D,Energy recovery,11373.0
2010,SA,Organics,C&D,Recycling,0.0
2010,SA,Organics,C&I,Disposal,98410.0
2010,SA,Organics,C&I,Energy recovery,104190.0
2010,SA,Organics,C&I,Recycling,0.0
2010,SA,Organics,MSW,Disposal,242740.0
2010,SA,Organics,MSW,Energy recovery,95522.0
2010,SA,Organics,MSW,Recycling,0.0
2010,SA,Organics,Total,Disposal,393853.0
2010,SA,Organics,Total,Energy recovery,211088.0
2010,SA,Organics,Total,Recycling,1768800.0
2010,SA,Paper & cardboard,C&D,Disposal,1170.0
2010,SA,Paper & cardboard,C&D,Energy recovery,569.0
2010,SA,Paper & cardboard,C&D,Recycling,0.0
2010,SA,Paper & cardboard,C&I,Disposal,16723.0
2010,SA,Paper & cardboard,C&I,Energy recovery,8131.0
2010,SA,Paper & cardboard,C&I,Recycling,0.0
2010,SA,Paper & cardboard,MSW,Disposal,25370.0
2010,SA,Paper & cardboard,MSW,Energy recovery,12335.0
2010,SA,Paper & cardboard,MSW,Recycling,0.0
2010,SA,Paper & cardboard,Total,Disposal,43263.0
2010,SA,Paper & cardboard,Total,Energy recovery,21035.0
2010,SA,Paper & cardboard,Total,Recycling,422600.0
2010,SA,Plastics,C&D,Disposal,2575.0
2010,SA,Plastics,C&D,Energy recovery,0.0
2010,SA,Plastics,C&D,Recycling,0.0
2010,SA,Plastics,C&I,Disposal,16234.0
2010,SA,Plastics,C&I,Energy recovery,16500.0
2010,SA,Plastics,C&I,Recycling,0.0
2010,SA,Plastics,MSW,Disposal,23310.0
2010,SA,Plastics,MSW,Energy recovery,0.0
2010,SA,Plastics,MSW,Recycling,0.0
2010,SA,Plastics,Total,Disposal,42119.0
2010,SA,Plastics,Total,Energy recovery,16500.0
2010,SA,Plastics,Total,Recycling,47400.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,2233.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,1078.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,4941.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,7884.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,7078.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,3416.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,14253.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,12378.0
2010,SA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,14600.0
2010,SA,Total,C&D,Disposal,107514.0
2010,SA,Total,C&D,Energy recovery,7334.0
2010,SA,Total,C&D,Recycling,1188219.0
2010,SA,Total,C&I,Disposal,101492.0
2010,SA,Total,C&I,Energy recovery,84611.0
2010,SA,Total,C&I,Recycling,1160586.0
2010,SA,Total,MSW,Disposal,200962.0
2010,SA,Total,MSW,Energy recovery,63512.0
2010,SA,Total,MSW,Recycling,414495.0
2010,SA,Total,Total,Disposal,409967.0
2010,SA,Total,Total,Energy recovery,155457.0
2010,SA,Total,Total,Recycling,2763300.0
2010,SA,Unclassified materials,C&D,Disposal,0.0
2010,SA,Unclassified materials,C&D,Energy recovery,0.0
2010,SA,Unclassified materials,C&D,Recycling,0.0
2010,SA,Unclassified materials,C&I,Disposal,0.0
2010,SA,Unclassified materials,C&I,Energy recovery,0.0
2010,SA,Unclassified materials,C&I,Recycling,0.0
2010,SA,Unclassified materials,MSW,Disposal,0.0
2010,SA,Unclassified materials,MSW,Energy recovery,0.0
2010,SA,Unclassified materials,MSW,Recycling,0.0
2010,SA,Unclassified materials,Total,Disposal,0.0
2010,SA,Unclassified materials,Total,Energy recovery,0.0
2010,SA,Unclassified materials,Total,Recycling,0.0
2010,Tas,Biosolids,C&I,Disposal,940.0146923688987
2010,Tas,Biosolids,C&I,Recycling,47940.74931081384
2010,Tas,Biosolids,Total,Disposal,940.0146923688987
2010,Tas,Biosolids,Total,Recycling,47940.74931081384
2010,Tas,Building and demolition materials,C&D,Disposal,31968.0
2010,Tas,Building and demolition materials,C&D,Recycling,0.0
2010,Tas,Building and demolition materials,C&I,Disposal,31171.0
2010,Tas,Building and demolition materials,C&I,Recycling,2774.0
2010,Tas,Building and demolition materials,MSW,Disposal,6530.0
2010,Tas,Building and demolition materials,MSW,Recycling,0.0
2010,Tas,Building and demolition materials,Total,Disposal,69669.0
2010,Tas,Building and demolition materials,Total,Recycling,2774.0
2010,Tas,Glass,C&D,Disposal,125.0
2010,Tas,Glass,C&D,Recycling,0.0
2010,Tas,Glass,C&I,Disposal,5223.0
2010,Tas,Glass,C&I,Recycling,4110.0
2010,Tas,Glass,MSW,Disposal,8809.0
2010,Tas,Glass,MSW,Recycling,29814.0
2010,Tas,Glass,Total,Disposal,14158.0
2010,Tas,Glass,Total,Recycling,33924.0
2010,Tas,Hazardous wastes,C&D,Disposal,11650.512582436666
2010,Tas,Hazardous wastes,C&D,Energy recovery,0.0
2010,Tas,Hazardous wastes,C&D,Recycling,688.8687536078485
2010,Tas,Hazardous wastes,C&I,Disposal,171555.39839240012
2010,Tas,Hazardous wastes,C&I,Energy recovery,8501.12974986815
